	geneID	symbol	G7F_mean	G7FNSen_mean	G7FSen_mean	G7M_mean	G7MNSen_mean	G7MSen_mean	G7S_mean	G7SNSen_mean	G7SSen_mean	Y7F_mean	Y7FNSen_mean	Y7FSen_mean	Y7M_mean	Y7MNSen_mean	Y7MSen_mean	Y7S_mean	Y7SNSen_mean	Y7SSen_mean	G3F_mean	G3FNSen_mean	G3FSen_mean	G3M_mean	G3MNSen_mean	G3MSen_mean	G3S_mean	G3SNSen_mean	G3SSen_mean	Y3F_mean	Y3FNSen_mean	Y3FSen_mean	Y3M_mean	Y3MNSen_mean	Y3MSen_mean	Y3SNSen_mean	Y3SSen_mean	Y3S_mean	ranking
76	ENSMUSG00000036353	P2ry12	0.0	0.0	0.1573846433333333	0.9973390333333332	2.9536680000000004	9.948584	0.0	0.0	2.787866866666667	0.0	0.0	0.22932543	38.55308	10.595587666666669	27.596948	0.0	0.0	5.298049333333333	0.0	0.222606105	1.4523408333333334	24.83344333333333	5.70321425	16.016065	0.0	1.1055765	7.206281999999999	0.0	0.026711945	0.2144688033333333	28.55340333333333	0.0	24.47117	0.508054245	0.7045380333333333	0.0	11
72	ENSMUSG00000016921	Srsf6	52.16592333333333	58.02590333333334	36.84473000000001	57.37041333333333	62.75457333333333	53.41802666666666	129.58096666666663	81.72951	43.81827666666667	44.87068333333334	55.96749333333333	44.30202333333333	46.71513000000001	51.89825666666667	34.97019666666666	108.10116666666666	95.53429333333332	57.05957000000001	42.098373333333335	57.89903	41.922446666666666	41.47015666666667	52.17757666666667	33.71238	98.74628333333332	77.64311666666667	39.539556666666655	45.95710333333333	48.44299	33.329010000000004	38.94515666666667	66.42663333333333	27.45902333333333	66.77264333333333	45.48223	147.7286	12
131	ENSMUSG00000045594	Glb1	14.161779999999998	18.47005	29.9761	18.96866	12.502958	42.11537666666667	0.1928971466666666	7.201772599999999	24.47456	20.728510000000004	25.85927	45.31500333333333	22.27437333333333	15.890280000000002	23.70803666666667	4.534007493333333	9.005850666666666	35.433636666666665	22.987096666666663	24.825796666666665	32.09403666666667	28.50143666666667	8.122660333333334	34.889896666666665	6.975986433333333	12.131723333333332	9.696302	16.520343333333333	38.794093333333336	40.16652333333332	18.55413	7.410534333333334	58.88004666666666	19.11666	24.83265333333333	10.715612	13
8	ENSMUSG00000026365	Cfh	70.06121666666667	58.38461999999999	14.668507333333332	25.18746333333333	19.75309	18.470856666666663	57.80487	24.83099333333333	10.625572333333333	43.93501333333333	23.31608666666667	12.430039333333331	119.68304333333332	8.810259333333333	16.852243333333334	29.04772	14.402286333333334	5.118649666666666	57.99541333333333	20.13936	17.44059	95.86616666666669	12.733267666666668	12.17271	48.02600666666666	12.362156666666666	7.7796379999999985	22.572966666666662	19.6247	11.769109666666663	84.76294	7.708044333333333	8.470287666666666	2.031517333333333	2.410298333333333	49.99434	14
9	ENSMUSG00000033488	Cryzl2	2.375915	3.7734766666666655	2.0877735	2.218375	2.7483445	4.480564	0.0	2.984456	6.120501999999999	0.0	4.805202	6.168469333333333	11.43904	3.761791000000001	5.828465066666666	0.0	1.6617876666666669	7.444549666666667	1.50177295	2.7609544666666666	6.4874063333333325	4.889587666666666	0.30737093	5.562381300000001	1.03541875	0.9520192333333334	2.130746	0.6040376999999999	3.5859370000000004	5.282743	2.8043026666666666	0.5166558666666666	7.5098639999999985	1.0494597	3.327555333333333	3.23939	15
133	ENSMUSG00000000787	Ddx3x	173.57523333333336	133.4709333333333	75.57879000000001	82.10443333333333	73.30157666666666	69.65192333333333	162.6051	62.54904666666667	47.14906666666667	108.3375	65.7216	68.05394	106.69920333333334	70.62468333333331	51.26720333333334	140.43243333333334	53.60111666666666	54.84450999999999	145.35913333333338	83.46153000000001	73.38404333333334	94.25213	90.69060333333331	70.01990666666666	143.12730000000005	89.90819666666668	83.80676	119.4524	73.24666333333333	70.64215	141.16276666666667	90.02644000000001	53.86986666666667	77.38322000000002	50.98549666666667	159.59905	16
101	ENSMUSG00000029417	Cxcl9	1.5598145299999997	13.503276	59.67581000000001	0.5808996000000001	8.989991	38.20432	0.0	0.0	6.280580333333334	4.1912096666666665	15.268325333333332	51.80568666666666	2.5111795333333333	7.947144999999999	1.76690862	4.5980205000000005	0.19672802	31.633506666666666	21.13309233333333	6.749201666666668	15.067499	1.1015610000000002	0.0	17.830516333333332	0.0	0.0	19.04328333333333	2.6661180000000004	6.0700660000000015	15.470002666666668	2.7656135	3.3469613966666665	1.8096341333333328	0.061714945	1.3507401333333335	0.0	17
105	ENSMUSG00000029670	Ing3	12.980733333333331	5.06984	5.779069	11.790296666666668	7.639201	3.2029366666666665	9.266263333333336	5.716820333333334	6.136561666666666	9.845268333333337	5.366596666666666	4.016808666666667	7.135517999999999	4.3529800666666665	4.346678333333333	7.187076666666666	6.6468880000000015	6.472894999999999	9.440544333333332	3.4888526666666664	2.708107333333333	4.960778	4.353355333333333	2.6397673333333334	11.992574	5.977813666666667	3.910446	11.318053	5.645217333333334	3.867629333333333	7.9843773333333345	5.074008666666666	4.023063333333333	7.340329666666666	5.89346	6.024153999999999	18
27	ENSMUSG00000021196	Pfkp	41.03164	21.80181333333333	11.040717333333331	52.50408	25.96547	26.641846666666662	39.904306666666656	21.582384	30.780573333333336	40.820726666666665	20.42027333333333	10.736293666666668	21.74325333333333	16.387963333333335	13.460946666666668	31.093716666666666	26.62092	19.312393333333333	41.437456666666655	17.025540333333335	12.139508666666664	20.102516666666663	19.911600000000004	13.914633333333336	31.906256666666664	28.65155333333333	10.357995	30.262590000000003	20.35557	14.175553333333331	21.171850000000006	24.74766	14.393456666666667	21.02941333333333	17.462680000000002	31.411875	19
123	ENSMUSG00000031775	Pllp	0.0	0.193750065	0.3408097333333333	0.0	0.0899184066666666	0.0	3.2690298	0.0	3.458632	0.0	0.2676184	0.4528692	0.0	0.0	0.0	0.0	0.0	7.255954633333332	0.0	0.308604105	0.11192509	0.0	0.0	0.2284066933333333	0.0	0.0	1.5167707333333336	0.323779715	0.2284284766666666	0.3544404333333333	0.0	0.0	0.19384065	0.0	0.9137579533333332	0.0	20
32	ENSMUSG00000032745	Gpbp1	90.11612666666667	61.33745666666667	59.9044	85.90325333333334	55.30137	49.03052	88.85848666666668	69.30658666666666	53.61994333333333	75.36243	62.64828666666667	49.57223666666667	55.911863333333336	38.585703333333335	39.173836666666666	86.10563666666668	68.5167	63.48959666666667	77.36448333333334	56.62256333333333	44.10409000000001	58.12154333333334	61.10784333333334	39.55776666666667	89.17126666666668	58.47014333333333	38.76064	82.30160333333333	63.41971666666668	47.51339	59.68245333333334	67.73708333333333	38.69433	58.12915333333334	54.26216333333334	91.539515	21
